gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster
PDE1A,0,-1.439387756,0.566,0.724,0,EX.NRGN
TAFA1,0,-1.443833386,0.593,0.763,0,EX.NRGN
PLXDC2,0,-1.44408365,0.586,0.668,0,EX.NRGN
MAML2,0,-1.463198061,0.59,0.641,0,EX.NRGN
AL589740.1,0,-1.501840476,0.511,0.77,0,EX.NRGN
PTGDS,0,-1.537822524,0.46,0.588,0,EX.NRGN
FBXL7,0,-1.545527434,0.583,0.696,0,EX.NRGN
ADARB2,0,-1.563714607,0.605,0.551,0,EX.NRGN
RNF220,0,-1.625159058,0.666,0.672,0,EX.NRGN
RALYL,0,-1.768344325,0.583,0.781,0,EX.NRGN
SLC1A3,0,-1.789036025,0.515,0.633,0,EX.NRGN
ST18,0,-1.82111957,0.655,0.592,0,EX.NRGN
SLC1A2,0,-1.990648321,0.577,0.786,0,EX.NRGN
PLP1,0,-2.136776558,0.462,0.541,0,EX.NRGN
SLCO2B1,2.96439387504748e-323,-0.266444493,0.597,0.469,5.92878775009496e-320,EX.NRGN
SEMA3E,1.85768682836309e-321,-0.254681203,0.66,0.573,3.71537365672617e-318,EX.NRGN
MT-ND3,4.8369026727858e-321,0.285597783,0.903,0.796,9.67380534557161e-318,EX.NRGN
CCDC3,1.15216108610179e-320,-0.338964602,0.514,0.571,2.30432217220357e-317,EX.NRGN
SMOC1,3.30332290809457e-320,-0.471466554,0.527,0.532,6.60664581618915e-317,EX.NRGN
NIPAL2,3.87432939696268e-318,-0.291264711,0.508,0.537,7.74865879392536e-315,EX.NRGN
GNG2,3.30876010052706e-317,-0.320646381,0.667,0.657,6.61752020105411e-314,EX.NRGN
CABP1,7.85005810971676e-316,-0.348830892,0.564,0.566,1.57001162194335e-312,EX.NRGN
ATP13A4,8.408581392698e-315,-0.48450524,0.575,0.532,1.6817162785396e-311,EX.NRGN
GPC5,4.15544180933445e-311,-1.192272988,0.673,0.61,8.31E-308,EX.NRGN
PMP2,1.41E-307,-0.301584953,0.478,0.463,2.83E-304,EX.NRGN
SEMA5A,8.48E-303,-0.647156308,0.676,0.612,1.70E-299,EX.NRGN
TMEM163,3.58E-302,-0.331327278,0.513,0.584,7.16E-299,EX.NRGN
RPL31,1.65E-301,-0.402601882,0.774,0.789,3.29E-298,EX.NRGN
CRYAB,7.40E-298,-0.773548244,0.485,0.518,1.48E-294,EX.NRGN
GLIS3,8.35E-294,-0.550454404,0.443,0.537,1.67E-290,EX.NRGN
AQP4,8.59E-290,-0.515093763,0.475,0.501,1.72E-286,EX.NRGN
PCDH9-AS2,3.65E-289,-0.394119678,0.69,0.746,7.30E-286,EX.NRGN
AC008571.2,1.21E-288,-0.499939826,0.487,0.467,2.42E-285,EX.NRGN
AC090015.1,1.61E-284,-0.398176757,0.477,0.454,3.22E-281,EX.NRGN
RIT2,2.47E-282,-0.32673693,0.611,0.615,4.94E-279,EX.NRGN
GJA1,3.50E-280,-0.571911594,0.417,0.394,7.00E-277,EX.NRGN
TRIM59,7.60E-279,-0.517951853,0.437,0.499,1.52E-275,EX.NRGN
TUBA1B,1.59E-278,-0.464402418,0.8,0.755,3.19E-275,EX.NRGN
ADAM28,2.13E-277,-0.315817953,0.594,0.47,4.26E-274,EX.NRGN
AC060765.2,2.51E-277,-0.487593159,0.557,0.575,5.03E-274,EX.NRGN
ZFP36L1,6.26E-277,-0.435634822,0.437,0.506,1.25E-273,EX.NRGN
SLCO1C1,4.13E-273,-0.463633586,0.529,0.495,8.26E-270,EX.NRGN
SOX2-OT,1.50E-265,-0.403514075,0.818,0.705,3.00E-262,EX.NRGN
PHYHIP,1.37E-259,-0.445359154,0.563,0.637,2.75E-256,EX.NRGN
AC004852.2,9.10E-259,-0.780122072,0.573,0.523,1.82E-255,EX.NRGN
YWHAH,3.51E-258,-0.424845311,0.826,0.759,7.02E-255,EX.NRGN
CALM1,1.17E-257,-0.285832307,0.894,0.82,2.34E-254,EX.NRGN
ITM2C,2.17E-257,-0.298042069,0.692,0.629,4.33E-254,EX.NRGN
CNTN3,3.07E-257,-0.358287259,0.705,0.695,6.15E-254,EX.NRGN
IQCJ-SCHIP1,2.57E-255,-0.2514772,0.832,0.737,5.14E-252,EX.NRGN
TNR,1.04E-254,-0.637298768,0.824,0.741,2.08E-251,EX.NRGN
APOE,1.07E-253,-0.708332986,0.418,0.456,2.14E-250,EX.NRGN
RELN,1.35E-253,-0.627898033,0.58,0.514,2.70E-250,EX.NRGN
BX284613.2,1.64E-253,-0.314065441,0.733,0.62,3.28E-250,EX.NRGN
GALNTL6,1.77E-253,0.413094291,0.822,0.771,3.55E-250,EX.NRGN
RGS12,3.77E-252,-0.452509445,0.512,0.598,7.54E-249,EX.NRGN
AOAH,5.74E-249,-0.352306629,0.588,0.495,1.15E-245,EX.NRGN
PKN2-AS1,1.14E-247,-0.289153722,0.574,0.595,2.28E-244,EX.NRGN
AC109466.1,2.91E-235,-0.319793044,0.606,0.528,5.81E-232,EX.NRGN
LRP2,4.17E-235,-0.323889537,0.404,0.412,8.33E-232,EX.NRGN
PCSK5,5.11E-232,-0.387467367,0.55,0.616,1.02E-228,EX.NRGN
PAMR1,1.30E-227,-0.392519207,0.695,0.61,2.59E-224,EX.NRGN
CHSY3,3.24E-226,-0.401023354,0.774,0.736,6.49E-223,EX.NRGN
CALCRL,1.97E-224,-0.263670796,0.483,0.529,3.94E-221,EX.NRGN
VIP,5.19E-223,-0.288740443,0.351,0.458,1.04E-219,EX.NRGN
STMN1,3.33E-221,-0.475071856,0.799,0.778,6.66E-218,EX.NRGN
SLC7A14-AS1,6.43E-217,-0.766368081,0.554,0.581,1.29E-213,EX.NRGN
IL1RAPL2,7.85E-214,-0.543043682,0.652,0.644,1.57E-210,EX.NRGN
AL392086.3,1.22E-213,-0.309315739,0.604,0.55,2.44E-210,EX.NRGN
RUNX1,3.12E-209,-0.274679037,0.534,0.435,6.23E-206,EX.NRGN
SLC25A18,5.88E-209,-0.385689694,0.371,0.389,1.18E-205,EX.NRGN
SNTB2,2.05E-205,-0.251777057,0.596,0.625,4.11E-202,EX.NRGN
CPNE8,4.64E-205,-0.264703015,0.631,0.655,9.29E-202,EX.NRGN
PTPRZ1,2.42E-204,-0.709928742,0.821,0.725,4.84E-201,EX.NRGN
LINC00499,2.46E-204,-0.437577953,0.382,0.443,4.91E-201,EX.NRGN
MEGF11,1.38E-203,-0.374289816,0.507,0.458,2.75E-200,EX.NRGN
AC008691.1,4.18E-203,-0.347616845,0.543,0.529,8.36E-200,EX.NRGN
HTR1E,2.11E-202,-0.263581153,0.581,0.604,4.23E-199,EX.NRGN
MT1E,7.46E-202,-0.272253415,0.489,0.448,1.49E-198,EX.NRGN
CPLX2,8.16E-201,-0.323680003,0.572,0.577,1.63E-197,EX.NRGN
ITGA2,2.56E-200,-0.295789569,0.422,0.413,5.12E-197,EX.NRGN
EGFR,3.38E-200,-0.382992197,0.415,0.478,6.76E-197,EX.NRGN
AL109809.5,1.54E-197,-0.413704328,0.463,0.496,3.08E-194,EX.NRGN
HSP90AA1,8.71E-196,-0.256107589,0.914,0.842,1.74E-192,EX.NRGN
P2RY12,4.34E-194,-0.443462766,0.354,0.448,8.68E-191,EX.NRGN
EPHA5,1.10E-193,-0.309031769,0.713,0.739,2.21E-190,EX.NRGN
CSF2RA,3.59E-192,-0.265801632,0.573,0.478,7.17E-189,EX.NRGN
CD74,8.91E-190,-0.266328257,0.469,0.381,1.78E-186,EX.NRGN
CFL1,1.66E-189,-0.27617847,0.763,0.698,3.32E-186,EX.NRGN
LDB2,1.13E-186,-0.381516999,0.778,0.741,2.25E-183,EX.NRGN
ANGPTL4,3.91E-185,-0.254552238,0.491,0.422,7.83E-182,EX.NRGN
IGFBP7,6.99E-183,-0.31051752,0.44,0.483,1.40E-179,EX.NRGN
NEFL,7.27E-182,-0.267680349,0.751,0.652,1.45E-178,EX.NRGN
CDHR3,2.17E-178,-0.286863565,0.573,0.563,4.34E-175,EX.NRGN
RPS27A,7.03E-177,-0.317477999,0.76,0.746,1.41E-173,EX.NRGN
ADAMTSL1,6.91E-175,-0.287572559,0.513,0.547,1.38E-171,EX.NRGN
ST6GAL1,1.07E-173,-0.40837207,0.736,0.652,2.15E-170,EX.NRGN
LRRK1,7.73E-173,-0.27634398,0.514,0.576,1.55E-169,EX.NRGN
SAMSN1,4.84E-169,-0.253957459,0.545,0.457,9.68E-166,EX.NRGN
RGS20,7.12E-166,-0.407725441,0.611,0.608,1.42E-162,EX.NRGN
RFX4,2.10E-160,-0.424683413,0.55,0.618,4.20E-157,EX.NRGN
GFAP,2.58E-153,-0.3688693,0.381,0.364,5.16E-150,EX.NRGN
PTPRO,5.57E-141,-0.321065473,0.751,0.749,1.11E-137,EX.NRGN
FSTL5,4.15E-137,0.329588921,0.738,0.762,8.30E-134,EX.NRGN
PCSK6,9.25E-133,-0.465358318,0.54,0.586,1.85E-129,EX.NRGN
RANBP3L,7.38E-132,-0.361799796,0.459,0.483,1.48E-128,EX.NRGN
NREP,5.81E-131,-0.285655217,0.703,0.732,1.16E-127,EX.NRGN
AC068587.4,2.02E-129,-0.370267268,0.694,0.709,4.04E-126,EX.NRGN
HSPA1A,1.32E-125,-0.307154309,0.6,0.549,2.64E-122,EX.NRGN
AC053513.1,2.53E-125,-0.366738029,0.479,0.542,5.06E-122,EX.NRGN
C3,2.84E-124,-0.326608552,0.475,0.427,5.68E-121,EX.NRGN
FYB1,5.08E-124,-0.393528303,0.395,0.351,1.02E-120,EX.NRGN
RPL26,3.79E-122,-0.262837531,0.735,0.74,7.57E-119,EX.NRGN
F3,4.37E-122,-0.393841556,0.461,0.465,8.73E-119,EX.NRGN
DLEU1,6.75E-121,-0.369036842,0.483,0.53,1.35E-117,EX.NRGN
LNCAROD,2.24E-120,-0.333631352,0.608,0.548,4.49E-117,EX.NRGN
COL9A1,5.57E-117,-0.267057968,0.505,0.494,1.11E-113,EX.NRGN
FSTL4,4.38E-112,-0.394234077,0.603,0.654,8.77E-109,EX.NRGN
A2M,9.48E-106,-0.308244595,0.554,0.526,1.90E-102,EX.NRGN
PRELID2,9.81E-93,-0.293978982,0.503,0.523,1.96E-89,EX.NRGN
AL163541.1,3.64E-88,-0.435238026,0.442,0.475,7.27E-85,EX.NRGN
LINC01250,2.03E-86,-0.256016214,0.686,0.686,4.06E-83,EX.NRGN
NEFM,3.45E-75,-0.2565311,0.631,0.586,6.90E-72,EX.NRGN
APBB1IP,1.03E-53,-0.454212242,0.565,0.535,2.05E-50,EX.NRGN
TMSB4X,1.14E-39,-0.287765772,0.894,0.874,2.28E-36,EX.NRGN
NEFL,0,2.056476598,0.766,0.652,0,OLI.2
YWHAH,0,1.948915666,0.841,0.759,0,OLI.2
THY1,0,1.927025845,0.875,0.748,0,OLI.2
NEFM,0,1.855866686,0.645,0.585,0,OLI.2
CHN1,0,1.780118737,0.974,0.858,0,OLI.2
CCK,0,1.767195276,0.792,0.719,0,OLI.2
BEX1,0,1.758421158,0.833,0.773,0,OLI.2
ARPP19,0,1.758197703,0.882,0.758,0,OLI.2
ATP6V0C,0,1.734660726,0.872,0.748,0,OLI.2
STMN2,0,1.728486037,0.807,0.773,0,OLI.2
TUBA1B,0,1.721013564,0.859,0.752,0,OLI.2
MAP1B,0,1.71878631,0.935,0.82,0,OLI.2
ENC1,0,1.702276853,0.849,0.761,0,OLI.2
TUBB2A,0,1.699057366,0.759,0.695,0,OLI.2
NRGN,0,1.69734517,0.884,0.763,0,OLI.2
RAB3A,0,1.695494796,0.776,0.69,0,OLI.2
CALM2,0,1.671285353,0.965,0.882,0,OLI.2
SCG5,0,1.648975805,0.791,0.733,0,OLI.2
ATP1A1,0,1.644441028,0.822,0.742,0,OLI.2
SELENOW,0,1.643190913,0.845,0.769,0,OLI.2
STMN1,0,1.635201769,0.863,0.775,0,OLI.2
CALM1,0,1.634995362,0.948,0.817,0,OLI.2
CREG2,0,1.63447414,0.729,0.713,0,OLI.2
OLFM1,0,1.630938847,0.848,0.788,0,OLI.2
RTN1,0,1.615993489,0.921,0.781,0,OLI.2
TMSB10,0,1.611267331,0.89,0.857,0,OLI.2
ATP6AP2,0,1.605371669,0.742,0.672,0,OLI.2
CALM3,0,1.60039297,0.842,0.779,0,OLI.2
RGS4,0,1.600331042,0.715,0.698,0,OLI.2
VSNL1,0,1.597792643,0.832,0.776,0,OLI.2
BEX3,0,1.559103274,0.827,0.782,0,OLI.2
MT-CO1,0,1.557495543,0.953,0.864,0,OLI.2
AP2M1,0,1.546834401,0.732,0.624,0,OLI.2
SLC17A7,0,1.541584618,0.807,0.719,0,OLI.2
NORAD,0,1.5134316,0.769,0.717,0,OLI.2
ENO2,0,1.506616585,0.769,0.67,0,OLI.2
UCHL1,0,1.49490207,0.784,0.702,0,OLI.2
OAZ1,0,1.489433904,0.745,0.686,0,OLI.2
YWHAG,0,1.488279138,0.8,0.759,0,OLI.2
TUBB3,0,1.48117881,0.674,0.668,0,OLI.2
DIRAS2,0,1.445174949,0.667,0.663,0,OLI.2
ATP1B1,0,1.428459122,0.891,0.795,0,OLI.2
ATP6V1B2,0,1.428074367,0.722,0.655,0,OLI.2
NAPB,0,1.426447073,0.702,0.639,0,OLI.2
HSP90AA1,0,1.420539266,0.878,0.844,0,OLI.2
SNAP25,0,1.415271719,0.935,0.839,0,OLI.2
PCSK1N,0,1.41027225,0.657,0.575,0,OLI.2
NRN1,0,1.391081245,0.62,0.616,0,OLI.2
MT-CYB,0,1.388627215,0.831,0.775,0,OLI.2
GAPDH,0,1.38372432,0.861,0.81,0,OLI.2
PEBP1,0,1.378406961,0.789,0.738,0,OLI.2
TMSB4X,0,1.373748763,0.896,0.874,0,OLI.2
MT-CO3,0,1.372629974,0.935,0.875,0,OLI.2
DYNLL1,0,1.364951184,0.771,0.735,0,OLI.2
NPTX1,0,1.363690088,0.698,0.651,0,OLI.2
SNCG,0,1.353099887,0.581,0.553,0,OLI.2
EIF4A2,0,1.351065526,0.761,0.708,0,OLI.2
CLU,0,1.349513793,0.908,0.794,0,OLI.2
YWHAB,0,1.343363873,0.711,0.709,0,OLI.2
SNCB,0,1.326030157,0.704,0.659,0,OLI.2
CFL1,0,1.32472395,0.72,0.7,0,OLI.2
TPI1,0,1.324639151,0.712,0.692,0,OLI.2
VDAC1,0,1.322477768,0.677,0.65,0,OLI.2
CCDC85B,0,1.318848354,0.643,0.604,0,OLI.2
VAMP2,0,1.310582113,0.786,0.744,0,OLI.2
CKB,0,1.308211398,0.821,0.755,0,OLI.2
MT-ATP6,0,1.307603954,0.818,0.792,0,OLI.2
SPARCL1,0,1.306747821,0.879,0.798,0,OLI.2
LYNX1,0,1.304479656,0.598,0.578,0,OLI.2
SCN3B,0,1.304322634,0.698,0.756,0,OLI.2
NDRG4,0,1.300597792,0.69,0.683,0,OLI.2
MAP1A,0,1.297064007,0.541,0.574,0,OLI.2
PGAM1,0,1.297028993,0.682,0.653,0,OLI.2
GAP43,0,1.295304024,0.722,0.75,0,OLI.2
LMO4,0,1.292893821,0.741,0.7,0,OLI.2
NGRN,0,1.289005462,0.608,0.624,0,OLI.2
TSPYL1,0,1.288497993,0.679,0.666,0,OLI.2
PHYHIP,0,1.284336436,0.678,0.631,0,OLI.2
MT-ND4,0,1.280537772,0.882,0.848,0,OLI.2
TUBB,0,1.268889287,0.662,0.601,0,OLI.2
UQCRH,0,1.265816815,0.687,0.714,0,OLI.2
MT-ND2,0,1.258601399,0.822,0.82,0,OLI.2
MT-CO2,0,1.256650284,0.888,0.839,0,OLI.2
TAGLN3,0,1.253911736,0.667,0.654,0,OLI.2
ACTB,0,1.247949223,0.852,0.803,0,OLI.2
SERPINI1,0,1.246138012,0.794,0.747,0,OLI.2
GPX4,0,1.241707211,0.636,0.58,0,OLI.2
PCMT1,0,1.235144757,0.691,0.672,0,OLI.2
ATP5MPL,0,1.23062762,0.696,0.723,0,OLI.2
TUBA4A,0,1.222901967,0.613,0.593,0,OLI.2
HINT1,0,1.220498685,0.661,0.712,0,OLI.2
LDHA,0,1.209653395,0.568,0.562,0,OLI.2
FKBP1A,0,1.204376844,0.631,0.571,0,OLI.2
CHGA,0,1.199960252,0.598,0.527,0,OLI.2
GNG3,0,1.195397955,0.636,0.688,0,OLI.2
PCP4,0,1.187825742,0.571,0.635,0,OLI.2
LY6H,0,1.183835636,0.658,0.582,0,OLI.2
SNCA,0,1.17782721,0.747,0.71,0,OLI.2
PFN2,0,1.171033442,0.613,0.655,0,OLI.2
SOD1,0,1.170392046,0.672,0.697,0,OLI.2
MT-ND1,0,1.168769447,0.796,0.801,0,OLI.2
MLLT11,0,1.167811011,0.615,0.66,0,OLI.2
HSPA8,0,1.164897472,0.607,0.683,0,OLI.2
CYCS,0,1.157954099,0.612,0.681,0,OLI.2
TUBA1A,0,1.154057012,0.752,0.761,0,OLI.2
BRK1,0,1.152782243,0.624,0.679,0,OLI.2
MDH1,0,1.146293009,0.636,0.665,0,OLI.2
C9orf16,0,1.144029744,0.64,0.597,0,OLI.2
BEX4,0,1.139539966,0.599,0.65,0,OLI.2
TUBB4A,0,1.137785757,0.651,0.641,0,OLI.2
CRYM,0,1.123064424,0.605,0.602,0,OLI.2
CHGB,0,1.114911331,0.603,0.687,0,OLI.2
MT-ND3,0,1.111313288,0.792,0.802,0,OLI.2
ATP6V1G2,0,1.101194794,0.577,0.641,0,OLI.2
ITM2C,0,1.097628117,0.675,0.63,0,OLI.2
NDUFA4,0,1.094492753,0.662,0.739,0,OLI.2
BEX5,0,1.088804941,0.632,0.652,0,OLI.2
LDHB,0,1.075737751,0.651,0.646,0,OLI.2
CPLX2,0,1.074980809,0.53,0.579,0,OLI.2
NAP1L2,0,1.067359864,0.602,0.621,0,OLI.2
GOT1,0,1.064992728,0.63,0.612,0,OLI.2
ATP6V1F,0,1.056841862,0.594,0.611,0,OLI.2
HPCA,0,1.04328649,0.576,0.614,0,OLI.2
COX6A1,0,1.035496546,0.647,0.699,0,OLI.2
UQCR10,0,1.03242868,0.628,0.654,0,OLI.2
HTR2A,0,1.028990106,0.57,0.628,0,OLI.2
CEND1,0,1.018870057,0.515,0.515,0,OLI.2
GABARAPL2,0,0.993032794,0.547,0.613,0,OLI.2
ISCU,0,0.990838932,0.518,0.531,0,OLI.2
TUBB4B,0,0.985617791,0.526,0.541,0,OLI.2
NEFH,0,0.983704094,0.495,0.497,0,OLI.2
SLC25A3,0,0.983343688,0.563,0.622,0,OLI.2
SV2B,0,0.977679916,0.695,0.686,0,OLI.2
UBB,0,0.971038877,0.642,0.681,0,OLI.2
COX6B1,0,0.970142965,0.63,0.652,0,OLI.2
VGF,0,0.968334372,0.566,0.618,0,OLI.2
CTXN1,0,0.96526858,0.431,0.586,0,OLI.2
MT-ND5,0,0.962820717,0.619,0.677,0,OLI.2
FXYD6,0,0.959514105,0.686,0.751,0,OLI.2
DYNLRB1,0,0.952384255,0.582,0.665,0,OLI.2
FAM3C,0,0.943095937,0.593,0.592,0,OLI.2
ATP5MC3,0,0.942168403,0.545,0.63,0,OLI.2
PCSK1,0,0.93582095,0.583,0.636,0,OLI.2
NDUFS5,0,0.921657672,0.636,0.707,0,OLI.2
HOPX,0,0.912151074,0.481,0.563,0,OLI.2
AP1S1,0,0.90544511,0.492,0.587,0,OLI.2
ENO1,0,0.9052352,0.63,0.641,0,OLI.2
LGALS1,0,0.904698668,0.578,0.61,0,OLI.2
TESPA1,0,0.889841984,0.564,0.59,0,OLI.2
HSPH1,0,0.882788733,0.653,0.721,0,OLI.2
NECAB1,0,0.877441516,0.643,0.691,0,OLI.2
GDA,0,0.839984263,0.574,0.642,0,OLI.2
ATP6V1D,0,0.833639705,0.507,0.568,0,OLI.2
NAP1L5,0,0.831557554,0.458,0.527,0,OLI.2
CPLX1,0,0.829162505,0.491,0.526,0,OLI.2
TMEM155,0,0.820040343,0.5,0.583,0,OLI.2
ATP5F1D,0,0.808112693,0.517,0.588,0,OLI.2
PRDX5,0,0.806858425,0.572,0.661,0,OLI.2
NDUFB2,0,0.779579108,0.587,0.666,0,OLI.2
SH3BGRL3,0,0.771133118,0.493,0.508,0,OLI.2
NAP1L3,0,0.770834425,0.545,0.572,0,OLI.2
ATP5MF,0,0.767939581,0.58,0.675,0,OLI.2
SCN1B,0,0.760071639,0.333,0.4,0,OLI.2
MYL12B,0,0.75963944,0.484,0.578,0,OLI.2
SLC30A3,0,0.755459616,0.553,0.545,0,OLI.2
UBC,0,0.750242111,0.558,0.629,0,OLI.2
RASGRP1,0,0.744307367,0.58,0.603,0,OLI.2
SCG2,0,0.724766308,0.529,0.652,0,OLI.2
MTRNR2L12,0,0.716029149,0.411,0.602,0,OLI.2
ALDOC,0,0.715363391,0.516,0.57,0,OLI.2
EGR1,0,0.712328483,0.571,0.688,0,OLI.2
MT-ND4L,0,0.712013636,0.533,0.571,0,OLI.2
TBR1,0,0.707606019,0.467,0.541,0,OLI.2
B3GALT2,0,0.706895442,0.566,0.638,0,OLI.2
RAB3C,0,0.703268298,0.635,0.726,0,OLI.2
EEF1A2,0,0.699586252,0.374,0.478,0,OLI.2
NEUROD6,0,0.692666579,0.475,0.532,0,OLI.2
SERPINF1,0,0.692464823,0.55,0.494,0,OLI.2
CARTPT,0,0.685706581,0.459,0.43,0,OLI.2
RPH3A,0,0.678522475,0.596,0.682,0,OLI.2
CABP1,0,0.667791384,0.522,0.568,0,OLI.2
NME2,0,0.658111515,0.456,0.538,0,OLI.2
LRATD1,0,0.653296244,0.456,0.562,0,OLI.2
ID2,0,0.649287752,0.468,0.598,0,OLI.2
NPTX2,0,0.636126904,0.566,0.641,0,OLI.2
COX7B,0,0.634988437,0.537,0.65,0,OLI.2
HAPLN4,0,0.616625156,0.391,0.426,0,OLI.2
NNAT,0,0.615433088,0.453,0.574,0,OLI.2
SSTR2,0,0.60492644,0.403,0.586,0,OLI.2
IPCEF1,0,0.569256697,0.515,0.638,0,OLI.2
COX5A,0,0.566838675,0.426,0.533,0,OLI.2
GPX3,0,0.556696173,0.352,0.375,0,OLI.2
S100A6,0,0.551891094,0.48,0.517,0,OLI.2
PTK2B,0,0.545732729,0.404,0.502,0,OLI.2
FRMPD2,0,0.538070495,0.418,0.552,0,OLI.2
MTRNR2L8,0,0.535479433,0.419,0.542,0,OLI.2
RPS27A,0,0.529607143,0.588,0.755,0,OLI.2
SERPINE2,0,0.521930619,0.61,0.712,0,OLI.2
NREP,0,0.51602982,0.609,0.737,0,OLI.2
NELL2,0,0.512062057,0.726,0.745,0,OLI.2
PART1,0,0.506677439,0.459,0.596,0,OLI.2
SLC25A5,0,0.500314249,0.387,0.506,0,OLI.2
GLRA3,0,0.487404914,0.537,0.643,0,OLI.2
COX7A1,0,0.48004564,0.471,0.591,0,OLI.2
HPCAL1,0,0.477538132,0.365,0.58,0,OLI.2
TPBG,0,0.473416337,0.431,0.526,0,OLI.2
EFHD2,0,0.469399667,0.308,0.497,0,OLI.2
SLC2A3,0,0.446675215,0.446,0.61,0,OLI.2
IGFBP5,0,0.418182797,0.465,0.534,0,OLI.2
ELAVL2,0,0.409871433,0.512,0.679,0,OLI.2
PCDH8,0,0.396323216,0.397,0.462,0,OLI.2
PARM1,0,0.390707898,0.432,0.573,0,OLI.2
RPL26,0,0.357411365,0.506,0.752,0,OLI.2
CALB1,0,0.351059755,0.504,0.662,0,OLI.2
PRSS3,0,0.341439591,0.392,0.435,0,OLI.2
ADCYAP1,0,0.335676107,0.352,0.536,0,OLI.2
AC008780.1,0,0.331581628,0.503,0.643,0,OLI.2
MT-ATP8,0,0.329885111,0.36,0.447,0,OLI.2
SMYD2,0,0.327930118,0.409,0.571,0,OLI.2
SH3GL2,0,0.308538638,0.511,0.717,0,OLI.2
TRIM36,0,0.305136024,0.411,0.601,0,OLI.2
VAMP1,0,0.30148857,0.247,0.448,0,OLI.2
ETV1,0,0.30068871,0.485,0.647,0,OLI.2
CACNG3,0,0.290918922,0.524,0.722,0,OLI.2
GNG2,0,0.277121525,0.443,0.669,0,OLI.2
NRIP3,0,0.273438492,0.359,0.515,0,OLI.2
SYT2,0,0.264439104,0.304,0.418,0,OLI.2
RORB,0,0.26093876,0.503,0.629,0,OLI.2
CTXN3,0,0.258754276,0.217,0.383,0,OLI.2
PWWP3B,0,0.256968422,0.376,0.473,0,OLI.2
FABP7,0,0.256011127,0.445,0.567,0,OLI.2
SPARC,0,0.252490942,0.517,0.614,0,OLI.2
COL25A1,0,-0.250227073,0.422,0.558,0,OLI.2
RUNX2,0,-0.251352406,0.287,0.485,0,OLI.2
COLEC12,0,-0.251556643,0.221,0.565,0,OLI.2
ABCB1,0,-0.251763741,0.291,0.541,0,OLI.2
ARHGAP10,0,-0.252984104,0.425,0.641,0,OLI.2
IGFBP7,0,-0.253813734,0.239,0.493,0,OLI.2
KIT,0,-0.254563319,0.249,0.461,0,OLI.2
DNAH6,0,-0.254572617,0.425,0.526,0,OLI.2
TOX3,0,-0.255065789,0.422,0.636,0,OLI.2
THSD7B,0,-0.255968687,0.216,0.505,0,OLI.2
SLCO2B1,0,-0.257243108,0.241,0.488,0,OLI.2
PRDM16,0,-0.257741701,0.256,0.535,0,OLI.2
CUX2,0,-0.257865073,0.438,0.648,0,OLI.2
BNC2,0,-0.258550846,0.26,0.49,0,OLI.2
PAM,0,-0.258672027,0.491,0.685,0,OLI.2
EYA1,0,-0.258906907,0.229,0.464,0,OLI.2
IGF1,0,-0.259416362,0.395,0.631,0,OLI.2
DOCK11,0,-0.260014022,0.354,0.457,0,OLI.2
EYA4,0,-0.260136738,0.169,0.482,0,OLI.2
PVT1,0,-0.260723503,0.322,0.569,0,OLI.2
ADRA1A,0,-0.26104537,0.278,0.605,0,OLI.2
COBLL1,0,-0.261295962,0.285,0.577,0,OLI.2
AC110614.1,0,-0.262797058,0.3,0.47,0,OLI.2
NDST3,0,-0.263434296,0.486,0.671,0,OLI.2
CHRM3-AS2,0,-0.265991587,0.463,0.592,0,OLI.2
SLC35F4,0,-0.266375252,0.297,0.562,0,OLI.2
SAMSN1,0,-0.267685502,0.139,0.478,0,OLI.2
SST,0,-0.267815082,0.478,0.651,0,OLI.2
AL445623.2,0,-0.268081765,0.347,0.585,0,OLI.2
CSF1R,0,-0.268785622,0.281,0.477,0,OLI.2
NETO1,0,-0.269501723,0.51,0.759,0,OLI.2
AC106845.1,0,-0.269536127,0.23,0.449,0,OLI.2
EPB41L4A,0,-0.26959086,0.379,0.557,0,OLI.2
AC104123.1,0,-0.269726793,0.423,0.52,0,OLI.2
CDC14A,0,-0.270302654,0.408,0.536,0,OLI.2
TBXAS1,0,-0.270880805,0.195,0.5,0,OLI.2
AC092422.1,0,-0.272300635,0.502,0.561,0,OLI.2
CNTNAP3B,0,-0.272995818,0.381,0.664,0,OLI.2
AC027288.3,0,-0.273018366,0.363,0.603,0,OLI.2
AC008574.1,0,-0.273778232,0.442,0.641,0,OLI.2
SLC5A4-AS1,0,-0.274081269,0.433,0.595,0,OLI.2
AC008591.1,0,-0.27442222,0.333,0.635,0,OLI.2
SNAP25-AS1,0,-0.275656949,0.429,0.619,0,OLI.2
COL24A1,0,-0.275667885,0.434,0.678,0,OLI.2
LY86-AS1,0,-0.276148087,0.491,0.64,0,OLI.2
AC113414.1,0,-0.276411032,0.36,0.548,0,OLI.2
COL9A1,0,-0.277555258,0.308,0.505,0,OLI.2
PRKCA-AS1,0,-0.278679724,0.327,0.513,0,OLI.2
INPP5D,0,-0.279933591,0.305,0.518,0,OLI.2
EYA2,0,-0.280307371,0.347,0.572,0,OLI.2
PKN2-AS1,0,-0.28039096,0.395,0.604,0,OLI.2
AC073332.1,0,-0.280718746,0.421,0.601,0,OLI.2
AL138828.1,0,-0.280863417,0.394,0.591,0,OLI.2
